offset,clen,ulen,kind,entry
3902219,376,668,zip,content/messenger/am-advanced_overlay.xul
3902689,406,740,zip,content/messenger/am-appearance_overlay.xul
3903183,366,1408,zip,content/messenger/am-tree_overlay.xul
3903629,1525,3474,zip,content/messenger/am-prefs.js
3905240,1473,4122,zip,content/messenger/pref-mailnews.xul
3906798,522,1139,zip,content/messenger/pref-mailnews.js
3907404,1663,6206,zip,content/messenger/pref-labels.xul
3909150,1422,3676,zip,content/messenger/pref-labels.js
3910666,1536,4600,zip,content/messenger/pref-viewing_messages.xul
3912288,1656,5202,zip,content/messenger/pref-receipts.xul
3914029,1042,3112,zip,content/messenger/pref-receipts.js
3915155,543,1863,zip,content/messenger/custreceipt.xul
3915784,2610,11605,zip,content/messenger/AccountWizard.xul
3918479,8093,29610,zip,content/messenger/AccountWizard.js
3926660,1449,3824,zip,content/messenger/aw-wizardAdapter.js
3928196,1061,2422,zip,content/messenger/aw-accounttype.xul
3929343,1336,3384,zip,content/messenger/aw-accounttype.js
3930763,1068,2505,zip,content/messenger/aw-identity.xul
3931914,3127,10023,zip,content/messenger/aw-identity.js
3935123,1132,2932,zip,content/messenger/aw-server.xul
3936341,931,1845,zip,content/messenger/aw-newsserver.xul
3937353,2554,7183,zip,content/messenger/aw-server.js
3939988,1081,2459,zip,content/messenger/aw-login.xul
3941149,1581,3918,zip,content/messenger/aw-login.js
3942813,930,1849,zip,content/messenger/aw-accname.xul
3943825,1268,2968,zip,content/messenger/aw-accname.js
3945173,1124,3252,zip,content/messenger/aw-done.xul
3946376,1980,6619,zip,content/messenger/aw-done.js
3948440,2875,8552,zip,content/messenger/accountUtils.js
3951395,2268,6281,zip,content/messenger/ispUtils.js
3953750,1011,2143,zip,content/messenger/SmtpServerList.xul
3954847,2207,6613,zip,content/messenger/SmtpServerList.js
3957141,796,1566,zip,content/messenger/SmtpServerEdit.xul
3958023,1180,2638,zip,content/messenger/SmtpServerEdit.js
3959291,1184,3194,zip,content/messenger/smtpEditOverlay.xul
3960562,1723,5161,zip,content/messenger/smtpEditOverlay.js
3962374,966,3598,zip,content/messenger/mailPrefsOverlay.xul
3963422,739,2229,zip,content/messenger/messenger.css
3964243,2276,8176,zip,content/messenger/messenger.xul
3966617,2424,8740,zip,content/messenger/mail3PaneWindowVertLayout.xul
3969131,10030,81710,zip,content/messenger/mailWindowOverlay.xul
3979250,10369,47285,zip,content/messenger/mailWindowOverlay.js
3989706,1059,2423,zip,content/messenger/msgSynchronize.xul
3990851,2145,6816,zip,content/messenger/msgSynchronize.js
3993085,1524,4881,zip,content/messenger/msgSelectOffline.xul
3994691,4852,18929,zip,content/messenger/mailWindow.js
3999629,1823,6209,zip,content/messenger/messageWindow.xul
4001537,4825,19301,zip,content/messenger/messageWindow.js
4006445,1505,6130,zip,content/messenger/folderPane.xul
4008034,1652,4704,zip,content/messenger/folderProps.xul
4009769,2183,7609,zip,content/messenger/folderProps.js
4012035,1094,3647,zip,content/messenger/threadPane.xul
4013211,2838,8780,zip,content/messenger/threadPane.js
4016139,1600,5368,zip,content/messenger/msgHdrViewOverlay.xul
4017828,9821,36869,zip,content/messenger/msgHdrViewOverlay.js
4027740,761,1537,zip,content/messenger/msgHdrViewAddresses.js
4028583,3041,8801,zip,content/messenger/widgetglue.js
4031707,6657,24884,zip,content/messenger/commandglue.js
4038448,3430,11937,zip,content/messenger/mailCommands.js
4041959,967,2016,zip,content/messenger/shareglue.js
4043008,2098,7493,zip,content/messenger/subscribe.xul
4045187,3903,14545,zip,content/messenger/subscribe.js
4049178,1135,2646,zip,content/messenger/newFolderDialog.xul
4050400,1265,2955,zip,content/messenger/newFolderDialog.js
4051754,3015,8881,zip,content/messenger/msgViewNavigation.js
4054859,10009,39442,zip,content/messenger/msgMail3PaneWindow.js
4064949,2205,6707,zip,content/messenger/searchBar.js
4067244,1421,6241,zip,content/messenger/msgAccountCentral.xul
4068754,2464,8169,zip,content/messenger/msgAccountCentral.js
4071313,6902,32053,zip,content/messenger/mail3PaneWindowCommands.js
4078309,1503,3605,zip,content/messenger/msgFolderPickerOverlay.js
4079907,2285,26872,zip,content/messenger/msgFolderPickerOverlay.xul
4082283,1000,2052,zip,content/messenger/renameFolderDialog.xul
4083373,890,1940,zip,content/messenger/renameFolderDialog.js
4084347,4155,15568,zip,content/messenger/messengerdnd.js
4088590,4099,18858,zip,content/messenger/mailContextMenus.js
4092775,1244,2948,zip,content/messenger/msgPrintEngine.js
4094106,832,1668,zip,content/messenger/msgPrintEngine.xul
4095027,1454,4965,zip,content/messenger/mailTasksOverlay.xul
4096574,1787,6151,zip,content/messenger/mailNavigatorOverlay.xul
4098451,803,2169,zip,content/messenger/mailEditorOverlay.xul
4099340,387,791,zip,content/messenger/mailABOverlay.xul
4099820,251,390,zip,content/messenger/mailMessengerOverlay.xul
4100171,251,402,zip,content/messenger/mailMessengerComposeOverlay.xul
4100506,892,2487,zip,content/messenger/mailOverlay.xul
4101482,6930,35473,zip,content/messenger/mailWidgets.xml
4108508,214,313,zip,content/messenger/platformMailnewsOverlay.xul
4108814,143,202,zip,content/messenger/platformMailOverlay.xul
4109042,2220,8613,zip,content/messenger/SearchDialog.xul
4111349,1683,4920,zip,content/messenger/ABSearchDialog.xul
4113116,5252,18451,zip,content/messenger/SearchDialog.js
4118454,2781,9217,zip,content/messenger/ABSearchDialog.js
4121324,4632,15622,zip,content/messenger/searchTermOverlay.js
4126046,1094,2944,zip,content/messenger/searchTermOverlay.xul
4127229,1765,5457,zip,content/messenger/FilterListDialog.xul
4129082,3199,11039,zip,content/messenger/FilterListDialog.js
4132367,1027,2187,zip,content/messenger/CustomHeaders.xul
4133479,1483,3718,zip,content/messenger/CustomHeaders.js
4135047,1714,4973,zip,content/messenger/FilterEditor.xul
4136845,4753,16490,zip,content/messenger/FilterEditor.js
4141682,2207,8843,zip,content/messenger/mail-offline.js
4144002,1463,5061,zip,content/messenger/messengercompose/pref-composing_messages.xul
4145570,979,3412,zip,content/messenger/messengercompose/pref-formatting.xul
4146653,2153,6335,zip,content/messenger/messengercompose/pref-formatting.js
4148912,5415,26084,zip,content/messenger/messengercompose/messengercompose.xul
4154434,19797,89868,zip,content/messenger/messengercompose/MsgComposeCommands.js
4174343,8031,29650,zip,content/messenger/messengercompose/addressingWidgetOverlay.js
4182487,1313,3286,zip,content/messenger/messengercompose/addressingWidgetOverlay.xul
4183902,1754,7026,zip,content/messenger/messengercompose/askSendFormat.js
4185759,904,2941,zip,content/messenger/messengercompose/askSendFormat.xul
4186765,1211,2852,zip,content/messenger/messengercompose/sendProgress.xul
4188077,2459,7266,zip,content/messenger/messengercompose/sendProgress.js
4190645,312,666,zip,content/messenger/messengercompose/mailComposeBindings.xml
4191041,6777,33164,zip,content/messenger/importDialog.js
4197903,1516,4279,zip,content/messenger/importDialog.xul
4199506,789,1505,zip,content/messenger/importProgress.xul
4200381,850,2068,zip,content/messenger/importProgress.js
4201318,1309,3582,zip,content/messenger/fieldMapExport.xul
4202713,1456,4338,zip,content/messenger/fieldMapExport.js
4204256,1163,2911,zip,content/messenger/fieldMapImport.xul
4205505,2066,8671,zip,content/messenger/fieldMapImport.js
4207649,783,1592,zip,content/messenger/attach.js
4208508,735,1722,zip,content/messenger/mime.js
4209330,1800,4993,zip,content/messenger/downloadheaders.js
4211218,1055,2213,zip,content/messenger/downloadheaders.xul
4212367,376,668,zip,content/messenger/pref-advanced_overlay.xul
4212839,406,740,zip,content/messenger/pref-appearance_overlay.xul
4213325,3469,24266,zip,content/messenger/newmail.wav
