kind,container,entry,offset,clen,ulen,method,verified,crc_ok,note
zip,zip@1977856,content/global/commonDialog.xul,2038455,869,2320,deflate,1,1,
zip,zip@1977856,content/global/commonDialog.js,2039405,2469,7702,deflate,1,1,
zip,zip@1977856,content/global/strres.js,2041949,655,1920,deflate,1,1,
zip,zip@1977856,content/global/logo.gif,2042678,9315,9460,deflate,1,1,
zip,zip@1977856,content/global/about.xul,2052068,960,1902,deflate,1,1,
zip,zip@1977856,content/global/about.js,2053102,920,2005,deflate,1,1,
zip,zip@1977856,content/global/config.xul,2054098,894,2341,deflate,1,1,
zip,zip@1977856,content/global/config.css,2055068,733,1581,deflate,1,1,
zip,zip@1977856,content/global/config.js,2055876,2521,7539,deflate,1,1,
zip,zip@1977856,content/global/mozilla.html,2058475,962,1755,deflate,1,1,
zip,zip@1977856,content/global/plugins.html,2059515,1583,3876,deflate,1,1,
zip,zip@1977856,content/global/charsetOverlay.xul,2061182,1195,16424,deflate,1,1,
zip,zip@1977856,content/global/charsetOverlay.js,2062460,1722,8713,deflate,1,1,
zip,zip@1977856,content/global/charsetDetectorsOverlay.js,2064274,1457,3412,deflate,1,1,
zip,zip@1977856,content/global/charsetDetectorsOverlay.xul,2065824,826,1693,deflate,1,1,
zip,zip@1977856,content/global/selectDialog.js,2066731,1911,4698,deflate,1,1,
zip,zip@1977856,content/global/selectDialog.xul,2068724,804,1562,deflate,1,1,
zip,zip@1977856,content/global/nsWidgetStateManager.js,2069617,2932,12898,deflate,1,1,
zip,zip@1977856,content/global/widgetStateManager.js,2072636,4726,16704,deflate,1,1,
zip,zip@1977856,content/global/wizardHandlerSet.js,2077447,2342,7653,deflate,1,1,
zip,zip@1977856,content/global/wizardManager.js,2079871,2099,5837,deflate,1,1,
zip,zip@1977856,content/global/wizardOverlay.js,2082052,760,2113,deflate,1,1,
zip,zip@1977856,content/global/wizardOverlay.xul,2082895,380,882,deflate,1,1,
zip,zip@1977856,content/global/nsTreeController.js,2083360,2964,9536,deflate,1,1,
zip,zip@1977856,content/global/nsTreeSorting.js,2086406,2287,7105,deflate,1,1,
zip,zip@1977856,content/global/nsClipboard.js,2088773,1492,3789,deflate,1,1,
zip,zip@1977856,content/global/nsDragAndDrop.js,2090347,3058,9754,deflate,1,1,
zip,zip@1977856,content/global/nsJSSupportsUtils.js,2093491,1006,2503,deflate,1,1,
zip,zip@1977856,content/global/nsTransferable.js,2094580,3618,10773,deflate,1,1,
zip,zip@1977856,content/global/nsJSComponentManager.js,2098287,1034,2902,deflate,1,1,
zip,zip@1977856,content/global/nsUserSettings.js,2099404,515,2576,deflate,1,1,
zip,zip@1977856,content/global/xul.css,2099992,3297,17290,deflate,1,1,
zip,zip@1977856,content/global/printdialog.xul,2103370,1631,4757,deflate,1,1,
zip,zip@1977856,content/global/printdialog.js,2105081,4120,18241,deflate,1,1,
zip,zip@1977856,content/global/printProgress.xul,2109284,1209,2763,deflate,1,1,
zip,zip@1977856,content/global/printProgress.js,2110575,2491,7473,deflate,1,1,
zip,zip@1977856,content/global/fullScreen.js,2113145,1404,3641,deflate,1,1,
zip,zip@1977856,content/global/build.dtd,2114624,49,62,deflate,1,1,
zip,zip@1977856,content/global/MPL-1.1.html,2114751,8694,25509,deflate,1,1,
zip,zip@1977856,content/global/NPL-1.1.html,2123523,9691,30118,deflate,1,1,
zip,zip@1977856,content/global/bindings/browser.xml,2133300,2941,13209,deflate,1,1,
zip,zip@1977856,content/global/bindings/button.xml,2136326,1876,8463,deflate,1,1,
zip,zip@1977856,content/global/bindings/checkbox.xml,2138289,904,2438,deflate,1,1,
zip,zip@1977856,content/global/bindings/colorpicker.xml,2139283,3689,21667,deflate,1,1,
zip,zip@1977856,content/global/bindings/dialog.xml,2143057,3107,11826,deflate,1,1,
zip,zip@1977856,content/global/bindings/general.xml,2146250,2732,13699,deflate,1,1,
zip,zip@1977856,content/global/bindings/groupbox.xml,2149069,605,1609,deflate,1,1,
zip,zip@1977856,content/global/bindings/listbox.xml,2149760,4463,28693,deflate,1,1,
zip,zip@1977856,content/global/bindings/menu.xml,2154306,942,5229,deflate,1,1,
zip,zip@1977856,content/global/bindings/menulist.xml,2155335,3274,16089,deflate,1,1,
zip,zip@1977856,content/global/bindings/popup.xml,2158693,4189,21875,deflate,1,1,
zip,zip@1977856,content/global/bindings/progressmeter.xml,2162974,657,1775,deflate,1,1,
zip,zip@1977856,content/global/bindings/radio.xml,2163715,2459,12066,deflate,1,1,
zip,zip@1977856,content/global/bindings/scrollbar.xml,2166262,875,3429,deflate,1,1,
zip,zip@1977856,content/global/bindings/nativescrollbar.xml,2167231,219,417,deflate,1,1,
zip,zip@1977856,content/global/bindings/scrollbox.xml,2167538,679,2203,deflate,1,1,
zip,zip@1977856,content/global/bindings/splitter.xml,2168304,205,470,deflate,1,1,
zip,zip@1977856,content/global/bindings/spinbuttons.xml,2168599,706,1535,deflate,1,1,
zip,zip@1977856,content/global/bindings/stringbundle.xml,2169396,679,2443,deflate,1,1,
zip,zip@1977856,content/global/bindings/tabbox.xml,2170160,2707,15613,deflate,1,1,
zip,zip@1977856,content/global/bindings/tabbrowser.xml,2172956,8129,42610,deflate,1,1,
zip,zip@1977856,content/global/bindings/text.xml,2181168,697,2489,deflate,1,1,
zip,zip@1977856,content/global/bindings/textbox.xml,2181951,1706,7798,deflate,1,1,
zip,zip@1977856,content/global/bindings/toolbar.xml,2183743,1930,9849,deflate,1,1,
zip,zip@1977856,content/global/bindings/toolbarbutton.xml,2185765,768,2907,deflate,1,1,
zip,zip@1977856,content/global/bindings/tree.xml,2186616,5810,34772,deflate,1,1,
zip,zip@1977856,content/global/bindings/wizard.xml,2192511,3708,18188,deflate,1,1,
zip,zip@2233856,content/embed/contents.rdf,2233933,283,543,deflate,1,1,
zip,zip@2233856,content/embed/mini-nav.js,2234292,2280,6699,deflate,1,1,
zip,zip@2233856,content/embed/mini-nav.xul,2236649,1613,4001,deflate,1,1,
zip,zip@2233856,content/embed/simple-shell.xul,2238343,865,1664,deflate,1,1,
zip,zip@2233856,content/embed/back.gif,2239281,397,845,deflate,1,1,
zip,zip@2233856,content/embed/forward.gif,2239754,399,845,deflate,1,1,
zip,zip@2233856,content/embed/reload.gif,2240228,396,844,deflate,1,1,
zip,zip@2233856,content/embed/stop.gif,2240697,394,843,deflate,1,1,
zip,zip@2233856,locale/en-US/embed/embedding.dtd,2241174,246,811,deflate,1,1,
zip,zip@2233856,locale/en-US/embed/contents.rdf,2241502,345,786,deflate,1,1,
zip,zip@2233856,content/embed/simple-shell.css,2241928,566,1005,deflate,1,1,
zip,zip@2233856,content/embed/embedding.css,2242572,671,1435,deflate,1,1,
zip,zip@2233856,skin/classic/embed/contents.rdf,2243325,325,744,deflate,1,1,
zip,zip@2245632,locale/US/editor-region/contents.rdf,2245719,394,937,deflate,1,1,
zip,zip@2245632,locale/US/editor-region/region.properties,2246205,66,78,deflate,1,1,
zip,zip@2245632,locale/US/navigator-region/contents.rdf,2246361,396,943,deflate,1,1,
zip,zip@2245632,locale/US/navigator-region/region.properties,2246852,375,858,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/contents.rdf,2247320,398,949,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/region.dtd,2247809,87,103,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/region.properties,2247994,222,333,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/taskbar.rdf,2248308,569,1581,deflate,1,1,
zip,zip@2245632,locale/US/global-region/contents.rdf,2248964,419,1053,deflate,1,1,
zip,zip@2245632,locale/US/global-region/region.dtd,2249468,146,274,deflate,1,1,
zip,zip@2245632,locale/US/global-region/region.properties,2249706,345,691,deflate,1,1,
zip,zip@2245632,locale/US/global-region/builtinURLs.rdf,2250141,853,2267,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletAddress.xul,2251099,1192,5595,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletBilling.xul,2252396,694,1335,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletConcatenated.xul,2253200,1638,19474,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletCredit.xul,2254942,1105,3700,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletEmploy.xul,2256151,992,2791,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletMisc.xul,2257245,1307,6692,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletName.xul,2258654,1024,3522,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletOther.xul,2259781,694,1335,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletPhone.xul,2260578,1259,8080,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletPrimary.xul,2261942,695,1337,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletShipping.xul,2262743,695,1337,deflate,1,1,
zip,zip@2245632,locale/US/communicator-region/wallet/WalletUrlspecific.xul,2263547,1308,3938,deflate,1,1,
zip,zip@2245632,locale/US/messenger-region/contents.rdf,2264945,396,943,deflate,1,1,
zip,zip@2245632,locale/US/messenger-region/region.properties,2265436,323,674,deflate,1,1,
zip,zip@2276352,skin/classic/global/autocomplete.css,2276439,1178,3481,deflate,1,1,
zip,zip@2276352,skin/classic/global/browser.css,2277699,385,812,deflate,1,1,
zip,zip@2276352,skin/classic/global/checkbox.css,2278167,989,2571,deflate,1,1,
zip,zip@2276352,skin/classic/global/colorpicker.css,2279242,907,2718,deflate,1,1,
zip,zip@2276352,skin/classic/global/console.css,2280231,1112,2780,deflate,1,1,
zip,zip@2276352,skin/classic/global/contents.rdf,2281426,476,1134,deflate,1,1,
zip,zip@2276352,skin/classic/global/dialog.css,2281983,1218,3146,deflate,1,1,
zip,zip@2276352,skin/classic/global/filepicker.css,2283286,884,2073,deflate,1,1,
zip,zip@2276352,skin/classic/global/formatting.css,2284255,1127,4767,deflate,1,1,
zip,zip@2276352,skin/classic/global/global.css,2285463,1228,3302,deflate,1,1,
zip,zip@2276352,skin/classic/global/groupbox.css,2286774,721,1568,deflate,1,1,
zip,zip@2276352,skin/classic/global/linkTree.css,2287578,382,811,deflate,1,1,
zip,zip@2276352,skin/classic/global/listbox.css,2288042,1250,3950,deflate,1,1,
zip,zip@2276352,skin/classic/global/menulist.css,2289375,1272,4463,deflate,1,1,
zip,zip@2276352,skin/classic/global/popup.css,2290727,932,2219,deflate,1,1,
zip,zip@2276352,skin/classic/global/progressmeter.css,2291747,1199,3111,deflate,1,1,
zip,zip@2276352,skin/classic/global/radio.css,2293026,1039,2765,deflate,1,1,
zip,zip@2276352,skin/classic/global/scrollbars.css,2294150,1373,6117,deflate,1,1,
zip,zip@2276352,skin/classic/global/scrollbox.css,2295607,285,711,deflate,1,1,
zip,zip@2276352,skin/classic/global/spinbuttons.css,2295978,547,1156,deflate,1,1,
zip,zip@2276352,skin/classic/global/splitter.css,2296608,1104,3813,deflate,1,1,
zip,zip@2276352,skin/classic/global/tabbox.css,2297793,1150,3685,deflate,1,1,
zip,zip@2276352,skin/classic/global/textbox.css,2299025,951,2325,deflate,1,1,
zip,zip@2276352,skin/classic/global/toolbarbutton.css,2300064,1343,6338,deflate,1,1,
zip,zip@2276352,skin/classic/global/tree.css,2301486,1668,6417,deflate,1,1,
zip,zip@2276352,skin/classic/global/wizard.css,2303235,309,676,deflate,1,1,
zip,zip@2276352,skin/classic/global/wizardOverlay.css,2303632,257,722,deflate,1,1,
zip,zip@2276352,skin/classic/global/button.css,2303970,1220,4334,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu.css,2305269,1499,5491,deflate,1,1,
zip,zip@2276352,skin/classic/global/toolbar.css,2306850,1117,3148,deflate,1,1,
zip,zip@2276352,skin/classic/global/globalBindings.xml,2308056,322,839,deflate,1,1,
zip,zip@2276352,skin/classic/global/preview.gif,2308460,3182,3752,deflate,1,1,
zip,zip@2276352,skin/classic/global/icons/alert-exclam.gif,2311735,220,226,deflate,1,1,
zip,zip@2276352,skin/classic/global/icons/alert-error.gif,2312047,222,231,deflate,1,1,
zip,zip@2276352,skin/classic/global/icons/alert-message.gif,2312363,231,234,deflate,1,1,
zip,zip@2276352,skin/classic/global/icons/alert-question.gif,2312689,238,242,deflate,1,1,
zip,zip@2276352,skin/classic/global/checkbox/cbox-check.gif,2313021,51,54,deflate,1,1,
zip,zip@2276352,skin/classic/global/checkbox/cbox-check-dis.gif,2313170,57,60,deflate,1,1,
zip,zip@2276352,skin/classic/global/radio/radio-check-dis.gif,2313323,45,46,deflate,1,1,
zip,zip@2276352,skin/classic/global/radio/radio-check.gif,2313460,42,46,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-check-hover.gif,2313598,62,66,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-arrow-disabled.gif,2313759,54,93,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-arrow-hover.gif,2313909,45,93,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-check.gif,2314044,70,111,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-check-disabled.gif,2314213,70,111,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-arrow.gif,2314373,48,49,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-radio.gif,2314511,65,68,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-radio-disabled.gif,2314675,65,68,deflate,1,1,
zip,zip@2276352,skin/classic/global/menu/menu-radio-hover.gif,2314836,65,68,deflate,1,1,
zip,zip@2276352,skin/classic/global/scrollbar/slider.gif,2314992,43,44,deflate,1,1,
zip,zip@2276352,skin/classic/global/tree/twisty-open.gif,2315126,249,835,deflate,1,1,
zip,zip@2276352,skin/classic/global/tree/twisty-clsd.gif,2315466,255,841,deflate,1,1,
zip,zip@2276352,skin/classic/global/progressmeter/progressmeter-busy.gif,2315828,1088,2201,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/contents.rdf,2317005,358,837,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/tasksOverlay.css,2317456,892,2805,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/button.css,2318435,1042,3269,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/brand.css,2319563,920,2455,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/securityOverlay.css,2320579,1015,2546,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/dialogs.css,2321682,1001,2267,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/printing.css,2322772,1053,2947,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/communicator.css,2323918,1233,3547,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/formatting.css,2325242,954,2171,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/prefpanels.css,2326287,1213,2762,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-folder-button.gif,2327613,192,200,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-folder-closed.gif,2327918,149,165,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-folder-disabled.gif,2328182,145,156,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-folder-open.gif,2328438,160,175,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-group.gif,2328703,118,127,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-item-disabled.gif,2328934,100,106,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-item-updated.gif,2329146,123,125,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmark-item.gif,2329373,104,112,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmarks.css,2329577,1287,3351,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmarksWindow.css,2330970,1205,2942,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/home-active.gif,2332277,168,176,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/home-hover.gif,2332546,166,173,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/home.gif,2332807,154,165,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/location-act.gif,2333064,158,175,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/location-dis.gif,2333325,146,160,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/location-hov.gif,2333574,157,175,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/location.gif,2333830,164,178,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/notification.gif,2334097,559,615,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/schedule.gif,2334755,1034,1034,stored,1,1,
zip,zip@2276352,skin/classic/communicator/bookmarks/bookmarksToolbar.css,2335896,1137,4371,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/directory/directory.css,2337133,1211,3079,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/directory/folder-clsd.gif,2338446,115,115,stored,1,1,
zip,zip@2276352,skin/classic/communicator/directory/folder-open.gif,2338663,127,127,stored,1,1,
zip,zip@2276352,skin/classic/communicator/directory/file.gif,2338885,100,100,stored,1,1,
zip,zip@2276352,skin/classic/communicator/profile/migrate.gif,2339081,130,135,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/profile/newProfile1_2.css,2339313,176,281,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/profile/profile.css,2339585,911,1796,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/profile/profileManager.css,2340599,168,214,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/profile/profileicon-large.gif,2340873,74,76,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/related/related.css,2341043,1342,4015,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/related/sitemap.gif,2342481,921,921,stored,1,1,
zip,zip@2276352,skin/classic/communicator/search/category.gif,2343498,120,120,stored,1,1,
zip,zip@2276352,skin/classic/communicator/search/result.gif,2343712,103,113,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/search/search-editor.css,2343916,911,2019,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/search/search.css,2344921,1038,2315,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/search/internetresults.css,2346062,326,874,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/sidebar/sbtab-twisty.gif,2346489,59,60,deflate,1,1,
zip,zip@2276352,skin/classic/communicator/sidebar/sbtab-twisty-open.gif,2346654,60,60,stored,1,1,
zip,zip@2276352,skin/classic/communicator/sidebar/customize.css,2346812,1041,2833,deflate,1,1,
